MoleculeIdx,ProtonatedIdx,ReferenceSmiles,ProtonatedSmiles,NeutralEnergy,ProtonatedEnergy
2882,2,Nc1nc(=N)[nH][nH]1,Nc1nc(=[NH2+])[nH][nH]1,46.29356,42.9632
2883,0,Oc1nc(=N)[nH][nH]1,N=c1[nH][nH]c(O)[nH+]1,4.88475,18.00981
2883,1,Oc1nc(=N)[nH][nH]1,[NH2+]=c1nc(O)[nH][nH]1,4.88475,1.67987
2884,0,Nc1nc(=O)[nH][nH]1,[NH3+]c1nc(=O)[nH][nH]1,-9.60196,-6.79315
2884,1,Nc1nc(=O)[nH][nH]1,Nc1[nH][nH]c(=O)[nH+]1,-9.60196,2.34897
2885,0,Oc1nc(=O)[nH][nH]1,O=c1[nH][nH]c(O)[nH+]1,-50.52599,-40.98781
2886,0,Cc1nc(=N)[nH]o1,Cc1[nH+]c(=N)[nH]o1,21.90459,22.07178
2886,1,Cc1nc(=N)[nH]o1,Cc1nc(=[NH2+])[nH]o1,21.90459,1.96943
2887,0,Nc1nc(=N)[nH]o1,N=c1nc([NH3+])o[nH]1,23.70218,27.34095
2887,1,Nc1nc(=N)[nH]o1,N=c1[nH]oc(N)[nH+]1,23.70218,26.83213
2887,2,Nc1nc(=N)[nH]o1,Nc1nc(=[NH2+])[nH]o1,23.70218,3.69762
2888,0,Oc1nc(=N)[nH]o1,N=c1[nH]oc(O)[nH+]1,-19.16859,-19.13713
2888,1,Oc1nc(=N)[nH]o1,[NH2+]=c1nc(O)o[nH]1,-19.16859,-59.34752
2889,0,Fc1nc(=N)[nH]o1,N=c1[nH]oc(F)[nH+]1,-10.35544,-16.78568
2889,1,Fc1nc(=N)[nH]o1,[NH2+]=c1nc(F)o[nH]1,-10.35544,-58.16418
2891,0,Nc1nc(=O)[nH]o1,[NH3+]c1nc(=O)[nH]o1,-30.58761,-28.39387
2891,1,Nc1nc(=O)[nH]o1,Nc1[nH+]c(=O)[nH]o1,-30.58761,-31.20572
2892,0,Oc1nc(=O)[nH]o1,O=c1[nH]oc(O)[nH+]1,-72.72431,-73.94166
2893,0,Fc1nc(=O)[nH]o1,O=c1[nH]oc(F)[nH+]1,-62.90794,-71.00921
2894,0,Nc1nc(=N)o[nH]1,N=c1nc([NH3+])[nH]o1,24.32293,25.26251
2894,1,Nc1nc(=N)o[nH]1,N=c1[nH+]c(N)[nH]o1,24.32293,13.29745
2894,2,Nc1nc(=N)o[nH]1,Nc1nc(=[NH2+])o[nH]1,24.32293,20.78379
2895,1,Oc1nc(=N)o[nH]1,[NH2+]=c1nc(O)[nH]o1,-15.74271,-53.38374
2896,0,Nc1nc(=O)o[nH]1,[NH3+]c1nc(=O)o[nH]1,-38.86613,-38.82325
2896,1,Nc1nc(=O)o[nH]1,Nc1[nH]oc(=O)[nH+]1,-38.86613,-50.66717
2897,0,Oc1nc(=O)o[nH]1,O=c1[nH+]c(O)[nH]o1,-77.3295,-93.11848
2898,0,CC1=CC(N)C=C1,CC1=CC([NH3+])C=C1,24.45533,35.49287
2899,0,NC1C=CC(F)=C1,[NH3+]C1C=CC(F)=C1,-9.57936,-3.57883
2901,1,Cn1ccc(N)c1,Cn1ccc([NH3+])c1,18.84399,52.2553
2903,1,Cc1ccn(N)c1,Cc1ccn([NH3+])c1,40.62319,41.63087
2904,0,Nc1ccn(N)c1,Nn1ccc([NH3+])c1,46.47128,79.51527
2904,2,Nc1ccn(N)c1,Nc1ccn([NH3+])c1,46.47128,47.46374
2905,0,Nn1ccc(O)c1,[NH3+]n1ccc(O)c1,4.23311,4.88298
2906,0,Nn1ccc(F)c1,[NH3+]n1ccc(F)c1,6.09989,4.88144
2908,0,Nc1ccn(O)c1,[NH3+]c1ccn(O)c1,17.23242,49.82758
2911,1,Cc1cn(C)cn1,Cc1cn(C)c[nH+]1,12.38846,23.5041
2912,1,Cn1cnc(N)c1,Cn1c[nH+]c(N)c1,18.16945,29.86883
2912,2,Cn1cnc(N)c1,Cn1cnc([NH3+])c1,18.16945,47.72396
2913,1,Cn1cnc(O)c1,Cn1c[nH+]c(O)c1,-23.77999,-14.12363
2914,1,Cn1cnc(F)c1,Cn1c[nH+]c(F)c1,-21.86369,-10.85009
2915,1,Cc1cn(N)cn1,Cc1cn([NH3+])cn1,40.07933,37.37917
2915,2,Cc1cn(N)cn1,Cc1cn(N)c[nH+]1,40.07933,47.23422
2916,0,Nc1cn(N)cn1,Nn1cnc([NH3+])c1,45.79036,75.51079
2916,2,Nc1cn(N)cn1,Nc1cn([NH3+])cn1,45.79036,43.45478
2916,3,Nc1cn(N)cn1,Nc1cn(N)c[nH+]1,45.79036,54.81895
2917,0,Nn1cnc(O)c1,[NH3+]n1cnc(O)c1,3.84378,1.10519
2917,2,Nn1cnc(O)c1,Nn1c[nH+]c(O)c1,3.84378,10.91945
2918,0,Nn1cnc(F)c1,[NH3+]n1cnc(F)c1,6.00236,1.30674
2918,2,Nn1cnc(F)c1,Nn1c[nH+]c(F)c1,6.00236,14.51969
2919,1,Cc1cn(O)cn1,Cc1cn(O)c[nH+]1,11.67875,6.48807
2920,0,Nc1cn(O)cn1,[NH3+]c1cn(O)cn1,17.36537,11.07151
2920,2,Nc1cn(O)cn1,Nc1cn(O)c[nH+]1,17.36537,48.60342
2921,1,Oc1cn(O)cn1,Oc1cn(O)c[nH+]1,-24.42774,-28.23913
2922,1,On1cnc(F)c1,On1c[nH+]c(F)c1,-22.11272,-24.46236
2923,0,Cc1cnn(C)c1,Cc1c[nH+]n(C)c1,32.27347,56.30482
2924,1,Cn1cc(N)cn1,Cn1cc([NH3+])cn1,38.74722,69.69504
2924,2,Cn1cc(N)cn1,Cn1cc(N)c[nH+]1,38.74722,38.34431
2925,1,Cn1cc(F)cn1,Cn1cc(F)c[nH+]1,-0.41227,21.42371
2926,0,Cc1cnn(N)c1,Cc1c[nH+]n(N)c1,59.33044,62.87196
2926,2,Cc1cnn(N)c1,Cc1cnn([NH3+])c1,59.33044,54.98318
2927,0,Nc1cnn(N)c1,Nn1cc([NH3+])cn1,65.86662,96.40466
2927,1,Nc1cnn(N)c1,Nc1c[nH+]n(N)c1,65.86662,68.11413
2927,3,Nc1cnn(N)c1,Nc1cnn([NH3+])c1,65.86662,61.22553
2928,0,Nn1cc(O)cn1,[NH3+]n1cc(O)cn1,24.46924,19.40556
2928,2,Nn1cc(O)cn1,Nn1cc(O)c[nH+]1,24.46924,26.19478
2929,0,Nn1cc(F)cn1,[NH3+]n1cc(F)cn1,26.85174,20.25882
2929,2,Nn1cc(F)cn1,Nn1cc(F)c[nH+]1,26.85174,29.89922
2930,0,Cc1cnn(O)c1,Cc1c[nH+]n(O)c1,31.478,30.16125
2931,0,Nc1cnn(O)c1,[NH3+]c1cnn(O)c1,37.74198,34.75463
2931,1,Nc1cnn(O)c1,Nc1c[nH+]n(O)c1,37.74198,36.4173
2932,0,Oc1cnn(O)c1,Oc1c[nH+]n(O)c1,-3.63898,-4.85799
2933,1,On1cc(F)cn1,On1cc(F)c[nH+]1,-1.00578,-2.35836
2934,1,Cc1cn(C)nn1,Cc1cn(C)[nH+]n1,47.29143,57.53435
2934,2,Cc1cn(C)nn1,Cc1cn(C)n[nH+]1,47.29143,54.71685
2935,1,Cn1cc(N)nn1,Cn1cc([NH3+])nn1,53.38444,58.13928
2935,2,Cn1cc(N)nn1,Cn1cc(N)[nH+]n1,53.38444,60.36686
2935,3,Cn1cc(N)nn1,Cn1cc(N)n[nH+]1,53.38444,62.21566
2936,1,Cn1cc(O)nn1,Cn1cc(O)[nH+]n1,12.39787,18.31403
2936,2,Cn1cc(O)nn1,Cn1cc(O)n[nH+]1,12.39787,20.55211
2937,1,Cn1cc(F)nn1,Cn1cc(F)[nH+]n1,15.4584,22.77873
2937,2,Cn1cc(F)nn1,Cn1cc(F)n[nH+]1,15.4584,24.53508
2938,1,Cc1cn(N)nn1,Cc1cn([NH3+])nn1,74.86333,65.82037
2938,2,Cc1cn(N)nn1,Cc1cn(N)[nH+]n1,74.86333,81.82292
2938,3,Cc1cn(N)nn1,Cc1cn(N)n[nH+]1,74.86333,78.54077
2939,0,Nc1cn(N)nn1,Nn1cc([NH3+])nn1,81.09575,81.51921
2939,2,Nc1cn(N)nn1,Nc1cn([NH3+])nn1,81.09575,71.76071
2939,3,Nc1cn(N)nn1,Nc1cn(N)[nH+]n1,81.09575,86.57231
2939,4,Nc1cn(N)nn1,Nc1cn(N)n[nH+]1,81.09575,84.69362
2940,0,Nn1cc(O)nn1,[NH3+]n1cc(O)nn1,40.18896,30.22993
2940,2,Nn1cc(O)nn1,Nn1cc(O)[nH+]n1,40.18896,43.01296
2940,3,Nn1cc(O)nn1,Nn1cc(O)n[nH+]1,40.18896,44.97201
2941,0,Nn1cc(F)nn1,[NH3+]n1cc(F)nn1,43.22846,31.89415
2941,2,Nn1cc(F)nn1,Nn1cc(F)[nH+]n1,43.22846,47.68336
2941,3,Nn1cc(F)nn1,Nn1cc(F)n[nH+]1,43.22846,49.1543
2942,1,Cc1cn(O)nn1,Cc1cn(O)[nH+]n1,47.53149,51.95751
2942,2,Cc1cn(O)nn1,Cc1cn(O)n[nH+]1,47.53149,47.04005
2943,0,Nc1cn(O)nn1,[NH3+]c1cn(O)nn1,53.44027,79.6471
2943,2,Nc1cn(O)nn1,Nc1cn(O)[nH+]n1,53.44027,56.01041
2943,3,Nc1cn(O)nn1,Nc1cn(O)n[nH+]1,53.44027,53.6449
2944,1,Oc1cn(O)nn1,Oc1cn(O)[nH+]n1,12.52746,16.4696
2944,2,Oc1cn(O)nn1,Oc1cn(O)n[nH+]1,12.52746,11.8365
2945,1,On1cc(F)nn1,On1cc(F)[nH+]n1,16.04359,16.64627
2945,2,On1cc(F)nn1,On1cc(F)n[nH+]1,16.04359,20.33665
2946,1,Cc1ccn(C)n1,Cc1ccn(C)[nH+]1,32.35534,55.37066
2947,1,Cn1ccc(F)n1,Cn1ccc(F)[nH+]1,-1.82446,19.33633
2948,1,Cc1ccn(N)n1,Cc1ccn([NH3+])n1,59.38124,55.08763
2948,2,Cc1ccn(N)n1,Cc1ccn(N)[nH+]1,59.38124,62.0038
2949,0,Nn1ccc(F)n1,[NH3+]n1ccc(F)n1,25.39372,18.78006
2949,2,Nn1ccc(F)n1,Nn1ccc(F)[nH+]1,25.39372,29.52245
2950,1,Cc1ccn(O)n1,Cc1ccn(O)[nH+]1,31.24224,29.69055
2951,1,On1ccc(F)n1,On1ccc(F)[nH+]1,-2.45118,-1.63014
2952,0,Cc1ncn(C)n1,Cc1nn(C)c[nH+]1,31.19715,38.78102
2952,2,Cc1ncn(C)n1,Cc1ncn(C)[nH+]1,31.19715,50.32853
2953,1,Cn1cnc(N)n1,Cn1c[nH+]c(N)n1,35.8951,43.64253
2953,2,Cn1cnc(N)n1,Cn1cnc([NH3+])n1,35.8951,48.06871
2953,3,Cn1cnc(N)n1,Cn1cnc(N)[nH+]1,35.8951,54.47645
2954,1,Cn1cnc(O)n1,Cn1c[nH+]c(O)n1,-5.74443,1.49953
2954,2,Cn1cnc(O)n1,Cn1cnc(O)[nH+]1,-5.74443,10.02332
2955,0,Cc1ncn(N)n1,Cc1nn(N)c[nH+]1,58.31262,62.70577
2955,2,Cc1ncn(N)n1,Cc1ncn([NH3+])n1,58.31262,50.93167
2955,3,Cc1ncn(N)n1,Cc1ncn(N)[nH+]1,58.31262,65.57797
2956,0,Nc1ncn(N)n1,Nn1cnc([NH3+])n1,62.84794,69.04558
2956,1,Nc1ncn(N)n1,Nc1nn(N)c[nH+]1,62.84794,67.8003
2956,3,Nc1ncn(N)n1,Nc1ncn([NH3+])n1,62.84794,55.90746
2956,4,Nc1ncn(N)n1,Nc1ncn(N)[nH+]1,62.84794,70.14517
2957,0,Nn1cnc(O)n1,[NH3+]n1cnc(O)n1,21.33941,13.10076
2957,2,Nn1cnc(O)n1,Nn1c[nH+]c(O)n1,21.33941,25.73974
2957,3,Nn1cnc(O)n1,Nn1cnc(O)[nH+]1,21.33941,29.13406
2958,0,Cc1ncn(O)n1,Cc1nn(O)c[nH+]1,31.20225,23.90054
2958,2,Cc1ncn(O)n1,Cc1ncn(O)[nH+]1,31.20225,29.5573
2959,0,Nc1ncn(O)n1,[NH3+]c1ncn(O)n1,34.92426,27.12643
2959,1,Nc1ncn(O)n1,Nc1nn(O)c[nH+]1,34.92426,30.29618
2959,3,Nc1ncn(O)n1,Nc1ncn(O)[nH+]1,34.92426,38.70144
2960,0,Oc1ncn(O)n1,Oc1nn(O)c[nH+]1,-5.60148,-10.84719
2960,2,Oc1ncn(O)n1,Oc1ncn(O)[nH+]1,-5.60148,-5.95478
2961,0,Cc1cnn(C)n1,Cc1c[nH+]n(C)n1,53.29209,56.21409
2961,2,Cc1cnn(C)n1,Cc1cnn(C)[nH+]1,53.29209,58.6358
2962,1,Cn1ncc(F)n1,Cn1nc(F)c[nH+]1,21.51019,18.74191
2962,2,Cn1ncc(F)n1,Cn1ncc(F)[nH+]1,21.51019,19.88736
2963,0,Cc1nnn(C)n1,Cc1nn(C)n[nH+]1,67.47385,70.14404
2963,1,Cc1nnn(C)n1,Cc1n[nH+]n(C)n1,67.47385,76.09235
2963,3,Cc1nnn(C)n1,Cc1nnn(C)[nH+]1,67.47385,74.22842
2964,1,Cn1nnc(N)n1,Cn1nc(N)n[nH+]1,72.37522,80.20835
2964,2,Cn1nnc(N)n1,Cn1n[nH+]c(N)n1,72.37522,77.14848
2964,3,Cn1nnc(N)n1,Cn1nnc([NH3+])n1,72.37522,71.94348
2964,4,Cn1nnc(N)n1,Cn1nnc(N)[nH+]1,72.37522,88.69909
2965,1,Cn1nnc(O)n1,Cn1nc(O)n[nH+]1,31.92915,38.66008
2965,2,Cn1nnc(O)n1,Cn1n[nH+]c(O)n1,31.92915,34.50302
2965,3,Cn1nnc(O)n1,Cn1nnc(O)[nH+]1,31.92915,45.40543
2966,0,NC1=CC(=O)C=C1,[NH3+]C1=CC(=O)C=C1,-0.98385,-10.97609
2967,0,CC1=CC(=O)C=N1,CC1=CC(=O)C=[NH+]1,2.09249,-15.39474
2968,0,NC1=CC(=O)C=N1,[NH3+]C1=CC(=O)C=N1,4.35334,-9.20254
2968,1,NC1=CC(=O)C=N1,NC1=CC(=O)C=[NH+]1,4.35334,-9.46373
2969,0,CC1=CC(=N)N=C1,CC1=CC(=[NH2+])N=C1,49.61157,31.35478
2969,1,CC1=CC(=N)N=C1,CC1=CC(=N)[NH+]=C1,49.61157,31.97998
2970,0,NC1=CC(=N)N=C1,N=C1C=C([NH3+])C=N1,53.99937,37.45097
2970,1,NC1=CC(=N)N=C1,NC1=CC(=[NH2+])N=C1,53.99937,36.82662
2970,2,NC1=CC(=N)N=C1,N=C1C=C(N)C=[NH+]1,53.99937,37.59614
2971,0,FC1=CC(=N)N=C1,[NH2+]=C1C=C(F)C=N1,17.94808,-3.06121
2971,1,FC1=CC(=N)N=C1,N=C1C=C(F)C=[NH+]1,17.94808,-1.65723
2972,0,CC1=CC(=O)N=C1,CC1=CC(=O)[NH+]=C1,-1.97593,-20.39222
2973,0,NC1=CC(=O)N=C1,[NH3+]C1=CC(=O)N=C1,0.86706,-15.3688
2973,1,NC1=CC(=O)N=C1,NC1=CC(=O)[NH+]=C1,0.86706,-15.23399
2974,0,FC1=CC(=O)N=C1,O=C1C=C(F)C=[NH+]1,-32.75993,-53.10928
2975,0,CC1=NC(=N)C=C1,CC1=[NH+]C(=N)C=C1,49.90249,31.21655
2975,1,CC1=NC(=N)C=C1,CC1=NC(=[NH2+])C=C1,49.90249,31.37899
2976,0,CC1=NC(=O)C=C1,CC1=[NH+]C(=O)C=C1,-1.6198,-21.50594
2977,0,CC1=NC(=N)C=N1,CC1=[NH+]C(=N)C=N1,53.28586,34.52277
2977,1,CC1=NC(=N)C=N1,CC1=NC(=[NH2+])C=N1,53.28586,30.378
2977,2,CC1=NC(=N)C=N1,CC1=NC(=N)C=[NH+]1,53.28586,34.26017
2978,0,CC1=NC(=O)C=N1,CC1=[NH+]C(=O)C=N1,3.84585,-16.97577
2978,1,CC1=NC(=O)C=N1,CC1=NC(=O)C=[NH+]1,3.84585,-15.15435
2979,0,CC1=NC(=N)N=C1,CC1=[NH+]C(=N)N=C1,53.7775,35.82172
2979,1,CC1=NC(=N)N=C1,CC1=NC(=[NH2+])N=C1,53.7775,32.34513
2979,2,CC1=NC(=N)N=C1,CC1=NC(=N)[NH+]=C1,53.7775,35.40373
2980,0,CC1=NC(=O)N=C1,CC1=[NH+]C(=O)N=C1,1.82924,-17.53257
2980,1,CC1=NC(=O)N=C1,CC1=NC(=O)[NH+]=C1,1.82924,-16.62327
2982,1,Cc1c[nH]c(N)c1,Cc1c[nH]c([NH3+])c1,10.3683,38.18255
2985,0,Cc1cc(N)c[nH]1,Cc1cc([NH3+])c[nH]1,9.20315,42.93846
2986,0,Nc1c[nH]c(N)c1,Nc1cc([NH3+])c[nH]1,16.15865,49.74321
2986,2,Nc1c[nH]c(N)c1,Nc1c[nH]c([NH3+])c1,16.15865,43.7598
2987,0,Nc1c[nH]c(O)c1,[NH3+]c1c[nH]c(O)c1,-26.65461,6.87113
2988,0,Nc1c[nH]c(F)c1,[NH3+]c1c[nH]c(F)c1,-24.06094,8.45529
2992,0,Nc1cc(F)c[nH]1,[NH3+]c1cc(F)c[nH]1,-24.59964,1.72455
2995,0,Cc1coc(N)c1,Cc1coc([NH3+])c1,-18.44379,6.3959
2996,0,Cc1cc(N)co1,Cc1cc([NH3+])co1,-18.2711,12.21998
2997,0,Nc1coc(N)c1,Nc1cc([NH3+])co1,-12.56858,17.988
2997,1,Nc1coc(N)c1,Nc1coc([NH3+])c1,-12.56858,11.9454
2998,0,Nc1coc(O)c1,[NH3+]c1coc(O)c1,-55.48072,-25.05636
2999,0,Nc1coc(F)c1,[NH3+]c1coc(F)c1,-53.17025,-23.95354
3000,0,Nc1cc(F)co1,[NH3+]c1cc(F)co1,-51.35989,-27.82638
3001,1,Cc1cc(C)[nH]n1,Cc1cc(C)[nH+][nH]1,22.49776,49.03124
3002,0,Cc1cc(N)[nH]n1,Cc1cc([NH3+])[nH]n1,29.1288,54.57652
3002,2,Cc1cc(N)[nH]n1,Cc1cc(N)[nH][nH+]1,29.1288,53.33737
3003,1,Cc1cc(F)[nH]n1,Cc1cc(F)[nH][nH+]1,-9.15906,12.84297
3004,0,Cc1cc(F)n[nH]1,Cc1cc(F)[nH+][nH]1,-11.85491,12.83644
3005,0,Nc1cc(F)n[nH]1,[NH3+]c1cc(F)n[nH]1,-5.55072,0.77123
3005,1,Nc1cc(F)n[nH]1,Nc1cc(F)[nH+][nH]1,-5.55072,17.25234
3006,0,Oc1cc(F)n[nH]1,Oc1cc(F)[nH+][nH]1,-47.97409,-27.43624
3007,1,Fc1cc(F)[nH]n1,Fc1cc(F)[nH+][nH]1,-42.73842,-22.32389
3008,0,Cc1cc(C)on1,Cc1cc(C)o[nH+]1,11.82846,3.67808
3009,0,Cc1cc(=N)o[nH]1,Cc1cc(=[NH2+])o[nH]1,22.04568,14.10511
3010,0,Cc1cc(O)on1,Cc1cc(O)o[nH+]1,-28.64555,-70.44508
3011,0,Cc1cc(F)on1,Cc1cc(F)o[nH+]1,-21.56557,-36.81207
3012,0,Cc1cc(F)no1,Cc1cc(F)[nH+]o1,-19.939,-30.89476
3013,0,Nc1cc(F)no1,[NH3+]c1cc(F)no1,-16.83908,-13.92726
3013,1,Nc1cc(F)no1,Nc1cc(F)[nH+]o1,-16.83908,-57.24061
3014,0,Oc1cc(F)no1,Oc1cc(F)[nH+]o1,-58.34851,-75.92927
3015,0,Fc1cc(F)on1,Fc1cc(F)o[nH+]1,-52.45159,-69.68411
3016,1,Cc1c[nH]c(N)n1,Cc1c[nH]c([NH3+])n1,9.50107,23.27698
3016,2,Cc1c[nH]c(N)n1,Cc1c[nH]c(N)[nH+]1,9.50107,19.8325
3017,1,Cc1c[nH]c(O)n1,Cc1c[nH]c(O)[nH+]1,-32.71604,-25.75352
3018,0,Nc1c[nH]c(N)n1,Nc1nc([NH3+])c[nH]1,15.16609,32.64155
3018,2,Nc1c[nH]c(N)n1,Nc1c[nH]c([NH3+])n1,15.16609,28.19068
3018,3,Nc1c[nH]c(N)n1,Nc1c[nH]c(N)[nH+]1,15.16609,25.44755
3019,0,Nc1c[nH]c(O)n1,[NH3+]c1c[nH]c(O)n1,-27.11068,2.7272
3019,2,Nc1c[nH]c(O)n1,Nc1c[nH]c(O)[nH+]1,-27.11068,-18.10643
3020,0,Cc1nc(O)c[nH]1,Cc1[nH]cc(O)[nH+]1,-33.55883,-22.54059
3021,0,Nc1nc(O)c[nH]1,[NH3+]c1nc(O)c[nH]1,-26.93403,-14.94171
3021,1,Nc1nc(O)c[nH]1,Nc1[nH]cc(O)[nH+]1,-26.93403,-16.57441
3022,1,Oc1c[nH]c(O)n1,Oc1c[nH]c(O)[nH+]1,-69.20979,-61.94998
3023,0,Nc1nc(F)c[nH]1,[NH3+]c1nc(F)c[nH]1,-25.23135,-14.19535
3023,1,Nc1nc(F)c[nH]1,Nc1[nH]cc(F)[nH+]1,-25.23135,-14.4932
3024,0,Oc1nc(F)c[nH]1,Oc1[nH]cc(F)[nH+]1,-67.09715,-58.7664
3025,0,Cc1coc(C)n1,Cc1coc(C)[nH+]1,-24.86536,-19.95901
3026,0,Cc1coc(N)n1,Cc1coc([NH3+])n1,-19.74111,-11.05907
3026,1,Cc1coc(N)n1,Cc1coc(N)[nH+]1,-19.74111,-14.67423
3027,0,Cc1coc(O)n1,Cc1coc(O)[nH+]1,-62.85628,-61.2081
3028,0,Cc1coc(F)n1,Cc1coc(F)[nH+]1,-56.57166,-59.64353
3029,0,Cc1nc(N)co1,Cc1[nH+]c(N)co1,-18.77622,-12.99602
3029,1,Cc1nc(N)co1,Cc1nc([NH3+])co1,-18.77622,8.14755
3030,0,Nc1coc(N)n1,Nc1nc([NH3+])co1,-13.80805,13.67673
3030,1,Nc1coc(N)n1,Nc1coc([NH3+])n1,-13.80805,-5.72925
3030,2,Nc1coc(N)n1,Nc1coc(N)[nH+]1,-13.80805,-6.4549
3031,0,Nc1coc(O)n1,[NH3+]c1coc(O)n1,-56.95571,-45.00562
3031,1,Nc1coc(O)n1,Nc1coc(O)[nH+]1,-56.95571,-54.39694
3032,0,Nc1coc(F)n1,[NH3+]c1coc(F)n1,-50.47729,-51.01457
3032,1,Nc1coc(F)n1,Nc1coc(F)[nH+]1,-50.47729,-29.9365
3033,0,Cc1nc(O)co1,Cc1[nH+]c(O)co1,-59.97529,-55.07813
3034,0,Nc1nc(O)co1,[NH3+]c1nc(O)co1,-55.28197,-48.40991
3034,1,Nc1nc(O)co1,Nc1[nH+]c(O)co1,-55.28197,-50.28754
3035,0,Oc1coc(O)n1,Oc1coc(O)[nH+]1,-98.27748,-96.2659
3036,0,Oc1coc(F)n1,Oc1coc(F)[nH+]1,-91.39872,-94.56257
3037,0,Cc1nc(F)co1,Cc1[nH+]c(F)co1,-56.74137,-51.50227
3038,0,Nc1nc(F)co1,[NH3+]c1nc(F)co1,-52.1466,-46.28518
3038,1,Nc1nc(F)co1,Nc1[nH+]c(F)co1,-52.1466,-46.8198
3039,0,Oc1nc(F)co1,Oc1[nH+]c(F)co1,-94.84046,-92.75622
3040,0,Fc1coc(F)n1,Fc1coc(F)[nH+]1,-87.48919,-90.3806
3041,0,NC1=NCC(=N)N1,N=C1CN=C([NH3+])N1,22.426,30.76882
3041,1,NC1=NCC(=N)N1,N=C1C[NH+]=C(N)N1,22.426,25.14658
3041,2,NC1=NCC(=N)N1,NC1=NCC(=[NH2+])N1,22.426,20.54807
3041,3,NC1=NCC(=N)N1,N=C1CN=C(N)[NH2+]1,22.426,45.39386
3042,0,Cc1n[nH]c(N)n1,Cc1nc(N)[nH][nH+]1,27.51353,48.31833
3042,2,Cc1n[nH]c(N)n1,Cc1n[nH]c([NH3+])n1,27.51353,34.27679
3042,3,Cc1n[nH]c(N)n1,Cc1n[nH]c(N)[nH+]1,27.51353,36.41662
3043,0,Cc1n[nH]c(O)n1,Cc1nc(O)[nH][nH+]1,-14.15528,3.73824
3043,2,Cc1n[nH]c(O)n1,Cc1n[nH]c(O)[nH+]1,-14.15528,-8.56831
3044,0,Nc1n[nH]c(N)n1,Nc1nc([NH3+])n[nH]1,32.01469,43.88849
3044,1,Nc1n[nH]c(N)n1,Nc1nc(N)[nH+][nH]1,32.01469,52.27487
3044,3,Nc1n[nH]c(N)n1,Nc1n[nH]c([NH3+])n1,32.01469,38.62931
3044,4,Nc1n[nH]c(N)n1,Nc1n[nH]c(N)[nH+]1,32.01469,40.92904
3045,0,Nc1n[nH]c(O)n1,[NH3+]c1n[nH]c(O)n1,-9.76576,4.21585
3045,1,Nc1n[nH]c(O)n1,Nc1nc(O)[nH][nH+]1,-9.76576,7.71551
3045,3,Nc1n[nH]c(O)n1,Nc1n[nH]c(O)[nH+]1,-9.76576,-3.58992
3046,0,Cc1nc(O)n[nH]1,Cc1[nH]nc(O)[nH+]1,-15.59414,-8.4197
3046,1,Cc1nc(O)n[nH]1,Cc1nc(O)[nH+][nH]1,-15.59414,3.76125
3048,0,Oc1n[nH]c(O)n1,Oc1nc(O)[nH+][nH]1,-51.6774,-36.77237
3048,2,Oc1n[nH]c(O)n1,Oc1n[nH]c(O)[nH+]1,-51.6774,-44.48731
3049,0,Cc1noc(C)n1,Cc1nc(C)o[nH+]1,10.44927,-1.89085
3049,1,Cc1noc(C)n1,Cc1noc(C)[nH+]1,10.44927,11.50158
3050,0,Cc1noc(N)n1,Cc1nc(N)o[nH+]1,12.69522,15.32777
3050,1,Cc1noc(N)n1,Cc1noc([NH3+])n1,12.69522,15.61001
3050,2,Cc1noc(N)n1,Cc1noc(N)[nH+]1,12.69522,16.28644
3051,0,Cc1noc(O)n1,Cc1nc(O)o[nH+]1,-29.23251,-46.7539
3051,1,Cc1noc(O)n1,Cc1noc(O)[nH+]1,-29.23251,-29.10949
3052,0,Cc1noc(F)n1,Cc1nc(F)o[nH+]1,-19.67222,-40.656
3052,1,Cc1noc(F)n1,Cc1noc(F)[nH+]1,-19.67222,-26.74174
3053,0,Cc1nc(N)no1,Cc1[nH+]c(N)no1,13.54924,17.12233
3053,1,Cc1nc(N)no1,Cc1nc([NH3+])no1,13.54924,17.30331
3053,2,Cc1nc(N)no1,Cc1nc(N)[nH+]o1,13.54924,15.93178
3054,0,Nc1noc(N)n1,Nc1nc([NH3+])no1,15.59099,22.68069
3054,1,Nc1noc(N)n1,Nc1nc(N)o[nH+]1,15.59099,-8.89305
3054,2,Nc1noc(N)n1,Nc1noc([NH3+])n1,15.59099,19.335
3054,3,Nc1noc(N)n1,Nc1noc(N)[nH+]1,15.59099,21.04578
3055,0,Nc1noc(O)n1,[NH3+]c1noc(O)n1,-26.90066,-22.01219
3055,1,Nc1noc(O)n1,Nc1nc(O)o[nH+]1,-26.90066,-59.26587
3055,2,Nc1noc(O)n1,Nc1noc(O)[nH+]1,-26.90066,-24.6232
3056,0,Nc1noc(F)n1,[NH3+]c1noc(F)n1,-17.67637,-16.87138
3056,2,Nc1noc(F)n1,Nc1noc(F)[nH+]1,-17.67637,-22.50163
3057,0,Cc1nc(O)no1,Cc1[nH+]c(O)no1,-26.51485,-25.13933
3057,1,Cc1nc(O)no1,Cc1nc(O)[nH+]o1,-26.51485,-41.81714
3058,0,Nc1nc(O)no1,[NH3+]c1nc(O)no1,-26.0744,-21.43157
3058,1,Nc1nc(O)no1,Nc1[nH+]c(O)no1,-26.0744,-20.42741
3058,2,Nc1nc(O)no1,Nc1nc(O)[nH+]o1,-26.0744,-40.47487
3059,0,Oc1noc(O)n1,Oc1nc(O)o[nH+]1,-66.9054,-86.55479
